id_w_time,latitude,longitude,id,x,y,year,month,week,date,time_of_year,acq_time,fire,pop_density,obs_ID,city,in_urban_area,settlement,adm2_name,pop_exact,excess_fire,predicted_fire,fire_in_window,war_fire,sustained_excess,id_big,length_of_war_fire_area,war_fire_restrictive,map_col
45.3-2.3-286-2023,2.31423,45.26191,45.3-2.3,45.3,2.3000000000000003,2023,10,41,2023-10-13,286,1019,1,152.14455376731024,27343,NA,FALSE,TRUE,Balcad,136.8531494140625,0,1,1,0,0,45-2,1,0,NA
45.3-2.3-80-2023,2.27127,45.25246,45.3-2.3,45.3,2.3000000000000003,2023,3,12,2023-03-21,80,1032,1,152.14455376731024,26216,NA,FALSE,TRUE,Balcad,124.32049560546876,0,1,1,0,0,45-2,1,0,NA
45.3-2.3-91-2023,2.28242,45.26112,45.3-2.3,45.3,2.3000000000000003,2023,4,14,2023-04-01,91,0642,1,152.14455376731024,26360,NA,FALSE,TRUE,Balcad,141.30731201171875,0,1,2,0,0,45-2,1,0,NA
45.3-2.3-91-2023,2.27955,45.26675,45.3-2.3,45.3,2.3000000000000003,2023,4,14,2023-04-01,91,0642,1,152.14455376731024,26359,NA,FALSE,TRUE,Balcad,151.13026428222656,0,1,2,0,0,45-2,1,0,NA
45.3-2.4-147-2023,2.36324,45.29002,45.3-2.4,45.3,2.4000000000000004,2023,5,22,2023-05-27,147,1028,1,168.49949852625528,26557,NA,FALSE,FALSE,NA,138.05096435546875,0,1,2,0,1,45-2,1,0,NA
45.3-2.4-147-2023,2.3599,45.29051,45.3-2.4,45.3,2.4000000000000004,2023,5,22,2023-05-27,147,1028,1,168.49949852625528,26558,NA,FALSE,FALSE,NA,149.50892639160156,0,1,2,0,1,45-2,1,0,NA
45.3-2.4-169-2023,2.38878,45.34286,45.3-2.4,45.3,2.4000000000000004,2023,6,25,2023-06-18,169,1015,1,168.49949852625528,26593,NA,FALSE,TRUE,Balcad,179.76795959472656,0,1,1,0,1,45-2,1,0,NA
45.3-2.4-20-2023,2.41719,45.32175,45.3-2.4,45.3,2.4000000000000004,2023,1,3,2023-01-20,20,1057,1,168.49949852625528,24414,NA,FALSE,FALSE,NA,246.50682067871097,0,1,1,0,1,45-2,1,0,NA
45.3-2.4-235-2023,2.40384,45.32459,45.3-2.4,45.3,2.4000000000000004,2023,8,34,2023-08-23,235,0937,1,168.49949852625528,26790,NA,FALSE,FALSE,NA,229.32467651367188,0,1,1,0,1,45-2,1,0,NA
45.3-2.4-24-2023,2.43484,45.32708,45.3-2.4,45.3,2.4000000000000004,2023,1,4,2023-01-24,24,1034,1,168.49949852625528,24471,NA,FALSE,TRUE,Afgooye,213.17967224121097,0,1,2,0,1,45-2,1,0,NA
45.3-2.4-24-2023,2.4353,45.32673,45.3-2.4,45.3,2.4000000000000004,2023,1,4,2023-01-24,24,1034,1,168.49949852625528,24472,NA,FALSE,TRUE,Afgooye,213.17967224121097,0,1,2,0,1,45-2,1,0,NA
45.3-2.4-245-2022,2.4468,45.2756,45.3-2.4,45.3,2.4000000000000004,2022,9,36,2022-09-02,245,1046,1,168.49949852625528,23238,NA,FALSE,FALSE,NA,163.68211364746094,0,1,1,0,1,45-2,1,0,NA
45.3-2.4-247-2023,2.4021,45.33105,45.3-2.4,45.3,2.4000000000000004,2023,9,36,2023-09-04,247,1002,1,168.49949852625528,26903,NA,FALSE,FALSE,NA,229.32467651367188,0,1,1,0,1,45-2,1,0,NA
45.3-2.4-248-2022,2.44958,45.27222,45.3-2.4,45.3,2.4000000000000004,2022,9,36,2022-09-05,248,0937,1,168.49949852625528,23273,NA,FALSE,FALSE,NA,159.31613159179688,0,2,1,0,1,45-2,1,0,NA
45.3-2.4-251-2022,2.4341,45.34705,45.3-2.4,45.3,2.4000000000000004,2022,9,36,2022-09-08,251,1110,1,168.49949852625528,23295,NA,FALSE,TRUE,Balcad,161.47265625,0,2,1,0,1,45-2,1,0,NA
45.3-2.4-252-2023,2.40913,45.32445,45.3-2.4,45.3,2.4000000000000004,2023,9,37,2023-09-09,252,1009,1,168.49949852625528,26980,NA,FALSE,FALSE,NA,242.17449951171875,0,1,1,0,1,45-2,1,0,NA
45.3-2.4-253-2023,2.40585,45.32569,45.3-2.4,45.3,2.4000000000000004,2023,9,37,2023-09-10,253,0949,1,168.49949852625528,27015,NA,FALSE,FALSE,NA,229.32467651367188,1,2,5,0,1,45-2,1,0,NA
45.3-2.4-253-2023,2.41005,45.32405,45.3-2.4,45.3,2.4000000000000004,2023,9,37,2023-09-10,253,0949,1,168.49949852625528,27014,NA,FALSE,FALSE,NA,242.17449951171875,1,2,5,0,1,45-2,1,0,NA
45.3-2.4-253-2023,2.41053,45.32697,45.3-2.4,45.3,2.4000000000000004,2023,9,37,2023-09-10,253,0949,1,168.49949852625528,27011,NA,FALSE,FALSE,NA,242.17449951171875,1,2,5,0,1,45-2,1,0,NA
45.3-2.4-253-2023,2.41135,45.32781,45.3-2.4,45.3,2.4000000000000004,2023,9,37,2023-09-10,253,0949,1,168.49949852625528,27012,NA,FALSE,TRUE,Balcad,242.17449951171875,1,2,5,0,1,45-2,1,0,NA
45.3-2.4-253-2023,2.40501,45.32483,45.3-2.4,45.3,2.4000000000000004,2023,9,37,2023-09-10,253,0949,1,168.49949852625528,27013,NA,FALSE,FALSE,NA,229.32467651367188,1,2,5,1,1,45-2,1,1,NA
45.3-2.4-26-2023,2.43026,45.33017,45.3-2.4,45.3,2.4000000000000004,2023,1,4,2023-01-26,26,1047,1,168.49949852625528,24525,NA,FALSE,TRUE,Afgooye,218.9657440185547,0,2,2,0,1,45-2,1,0,NA
45.3-2.4-26-2023,2.43452,45.32955,45.3-2.4,45.3,2.4000000000000004,2023,1,4,2023-01-26,26,1047,1,168.49949852625528,24526,NA,FALSE,TRUE,Afgooye,213.17967224121097,0,2,2,0,1,45-2,1,0,NA
45.3-2.4-260-2023,2.43609,45.3352,45.3-2.4,45.3,2.4000000000000004,2023,9,38,2023-09-17,260,1058,1,168.49949852625528,27081,NA,FALSE,FALSE,NA,175.08859252929688,0,1,1,1,1,45-2,1,0,NA
45.3-2.4-263-2023,2.40432,45.33421,45.3-2.4,45.3,2.4000000000000004,2023,9,38,2023-09-20,263,1002,1,168.49949852625528,27141,NA,FALSE,TRUE,Balcad,181.2077789306641,0,1,1,1,1,45-2,1,0,NA
45.3-2.4-269-2022,2.41666,45.32332,45.3-2.4,45.3,2.4000000000000004,2022,9,39,2022-09-26,269,1032,1,168.49949852625528,23571,NA,FALSE,FALSE,NA,246.50682067871097,0,1,1,0,1,45-2,1,0,NA
45.3-2.4-269-2023,2.40227,45.31777,45.3-2.4,45.3,2.4000000000000004,2023,9,39,2023-09-26,269,1041,1,168.49949852625528,27214,NA,FALSE,FALSE,NA,216.76593017578125,0,1,1,0,1,45-2,1,0,NA
45.3-2.4-271-2023,2.37188,45.30238,45.3-2.4,45.3,2.4000000000000004,2023,9,39,2023-09-28,271,1002,1,168.49949852625528,27240,NA,FALSE,FALSE,NA,140.3875274658203,0,1,1,0,1,45-2,1,0,NA
45.3-2.4-278-2022,2.37232,45.2701,45.3-2.4,45.3,2.4000000000000004,2022,10,40,2022-10-05,278,1013,1,168.49949852625528,23740,NA,FALSE,FALSE,NA,107.1018524169922,0,1,1,0,1,45-2,1,0,NA
45.3-2.4-35-2023,2.43024,45.33353,45.3-2.4,45.3,2.4000000000000004,2023,2,6,2023-02-04,35,1117,1,168.49949852625528,24659,NA,FALSE,FALSE,NA,175.0261688232422,0,2,1,0,1,45-2,1,0,NA
45.3-2.4-36-2023,2.42164,45.32274,45.3-2.4,45.3,2.4000000000000004,2023,2,6,2023-02-05,36,1010,1,168.49949852625528,24686,NA,FALSE,TRUE,Afgooye,246.50682067871097,0,2,1,0,1,45-2,1,0,NA
45.3-2.4-40-2023,2.40095,45.3326,45.3-2.4,45.3,2.4000000000000004,2023,2,6,2023-02-09,40,0941,1,168.49949852625528,24775,NA,FALSE,FALSE,NA,181.2077789306641,0,2,1,0,1,45-2,1,0,NA
45.3-2.4-44-2023,2.37504,45.3083,45.3-2.4,45.3,2.4000000000000004,2023,2,7,2023-02-13,44,1008,1,168.49949852625528,24901,NA,FALSE,FALSE,NA,144.77273559570312,0,2,1,0,1,45-2,1,0,NA
45.3-2.4-51-2023,2.395,45.33237,45.3-2.4,45.3,2.4000000000000004,2023,2,8,2023-02-20,51,0936,1,168.49949852625528,25150,NA,FALSE,FALSE,NA,162.16534423828125,0,2,2,0,1,45-2,1,0,NA
45.3-2.4-51-2023,2.39756,45.3336,45.3-2.4,45.3,2.4000000000000004,2023,2,8,2023-02-20,51,1028,1,168.49949852625528,25149,NA,FALSE,FALSE,NA,162.16534423828125,0,2,2,0,1,45-2,1,0,NA
45.3-2.4-60-2023,2.4064,45.34612,45.3-2.4,45.3,2.4000000000000004,2023,3,9,2023-03-01,60,1100,1,168.49949852625528,25514,NA,FALSE,TRUE,Balcad,191.7566070556641,0,2,1,0,1,45-2,1,0,NA
45.3-2.4-64-2023,2.40709,45.34267,45.3-2.4,45.3,2.4000000000000004,2023,3,10,2023-03-05,64,1032,1,168.49949852625528,25670,NA,FALSE,FALSE,NA,191.7566070556641,0,1,1,0,1,45-2,1,0,NA
45.3-2.9-261-2023,2.86229,45.25069,45.3-2.9,45.3,2.9000000000000004,2023,9,38,2023-09-18,261,0949,1,52.701363457573784,27113,NA,FALSE,FALSE,NA,36.390193939208984,0,1,1,0,1,45-3,1,0,NA
45.3-3.7-247-2023,3.65316,45.2795,45.3-3.7,45.3,3.7,2023,9,36,2023-09-04,247,1002,1,11.528193169169956,26904,NA,FALSE,TRUE,Bulo Burto,13.269914627075195,0,1,1,0,0,45-4,1,0,NA
45.3-3.9-102-2023,3.86352,45.32407,45.3-3.9,45.3,3.9,2023,4,15,2023-04-12,102,0739,1,13.795876502990724,26446,NA,FALSE,FALSE,NA,11.670917510986328,0,1,1,0,0,45-4,1,0,NA
45.3-3.9-234-2023,3.91614,45.31333,45.3-3.9,45.3,3.9,2023,8,34,2023-08-22,234,0733,1,13.795876502990724,26771,NA,FALSE,FALSE,NA,12.769689559936523,0,1,1,0,0,45-4,1,0,NA
45.3-3.9-292-2023,3.88586,45.31281,45.3-3.9,45.3,3.9,2023,10,42,2023-10-19,292,1104,1,13.795876502990724,27389,NA,FALSE,FALSE,NA,12.374610900878906,0,1,1,0,0,45-4,1,0,NA
45.3-4-102-2023,3.97029,45.32023,45.3-4,45.3,4,2023,4,15,2023-04-12,102,0739,1,13.610772801770104,26447,NA,FALSE,FALSE,NA,11.672871589660645,0,1,1,0,0,45-4,1,0,NA
45.3-4-47-2023,4.00065,45.31932,45.3-4,45.3,4,2023,2,7,2023-02-16,47,1004,1,13.610772801770104,24999,NA,FALSE,FALSE,NA,11.586073875427246,0,1,1,0,0,45-4,1,0,NA
45.3-4-77-2023,3.99657,45.32059,45.3-4,45.3,4,2023,3,12,2023-03-18,77,0949,1,13.610772801770104,26160,NA,FALSE,FALSE,NA,11.66455078125,0,1,1,0,0,45-4,1,0,NA
45.3-4.1-254-2022,4.09691,45.25148,45.3-4.1,45.3,4.1000000000000005,2022,9,37,2022-09-11,254,1013,1,16.384013103114235,23317,NA,FALSE,FALSE,NA,24.601240158081055,0,1,1,0,0,45-4,1,0,NA
45.3-4.4-10-2023,4.40322,45.33176,45.3-4.4,45.3,4.4,2023,1,2,2023-01-10,10,0956,1,60.16411916414896,24217,NA,FALSE,TRUE,Belet Weyne,90.0512924194336,0,1,1,0,0,45-4,1,0,NA
45.3-4.4-115-2023,4.44723,45.31261,45.3-4.4,45.3,4.4,2023,4,17,2023-04-25,115,1013,1,60.16411916414896,26484,NA,FALSE,TRUE,Belet Weyne,68.521728515625,0,1,1,0,0,45-4,1,0,NA
45.3-4.4-234-2022,4.4022,45.3357,45.3-4.4,45.3,4.4,2022,8,34,2022-08-22,234,1907,1,60.16411916414896,23128,NA,FALSE,FALSE,NA,94.04930114746094,0,2,2,0,0,45-4,1,0,NA
45.3-4.4-234-2022,4.4008,45.3265,45.3-4.4,45.3,4.4,2022,8,34,2022-08-22,234,1907,1,60.16411916414896,23129,NA,FALSE,TRUE,Bulo Burto,90.0512924194336,0,2,2,0,0,45-4,1,0,NA
45.3-4.4-256-2022,4.41898,45.32188,45.3-4.4,45.3,4.4,2022,9,37,2022-09-13,256,0934,1,60.16411916414896,23358,NA,FALSE,TRUE,Belet Weyne,85.363922119140625,0,1,2,0,0,45-4,1,0,NA
45.3-4.4-256-2022,4.42167,45.32046,45.3-4.4,45.3,4.4,2022,9,37,2022-09-13,256,1028,1,60.16411916414896,23359,NA,FALSE,FALSE,NA,85.363922119140625,0,1,2,0,0,45-4,1,0,NA
45.3-4.4-269-2023,4.44016,45.29769,45.3-4.4,45.3,4.4,2023,9,39,2023-09-26,269,1041,1,60.16411916414896,27215,NA,FALSE,TRUE,Belet Weyne,96.68054962158205,0,1,1,0,0,45-4,1,0,NA
45.3-4.4-69-2023,4.43004,45.31311,45.3-4.4,45.3,4.4,2023,3,10,2023-03-10,69,0951,1,60.16411916414896,25928,NA,FALSE,TRUE,Belet Weyne,95.58677673339844,0,1,1,0,0,45-4,1,0,NA
45.3-4.5-247-2022,4.48355,45.28125,45.3-4.5,45.3,4.5,2022,9,36,2022-09-04,247,1045,1,86.52055610550775,23253,NA,FALSE,TRUE,Belet Weyne,116.9742431640625,0,1,1,0,0,45-4,1,0,NA
45.3-4.5-248-2023,4.50781,45.28168,45.3-4.5,45.3,4.5,2023,9,36,2023-09-05,248,1034,1,86.52055610550775,26918,NA,FALSE,TRUE,Belet Weyne,126.21345520019533,0,1,1,0,0,45-4,1,0,NA
45.3-4.5-303-2022,4.49042,45.27714,45.3-4.5,45.3,4.5,2022,10,44,2022-10-30,303,0956,1,86.52055610550775,23920,NA,FALSE,TRUE,Belet Weyne,116.9742431640625,0,1,1,0,0,45-4,1,0,NA
45.3-4.5-347-2022,4.50047,45.2775,45.3-4.5,45.3,4.5,2022,12,50,2022-12-13,347,1021,1,86.52055610550775,24038,NA,FALSE,TRUE,Belet Weyne,126.21345520019533,0,1,1,0,0,45-4,1,0,NA
45.3-4.6-170-2023,4.58591,45.31798,45.3-4.6,45.3,4.6000000000000005,2023,6,25,2023-06-19,170,2233,1,61.64145803451538,26597,NA,FALSE,FALSE,NA,41.02400207519531,0,1,1,0,0,45-5,1,0,NA
45.3-4.6-19-2023,4.57928,45.2506,45.3-4.6,45.3,4.6000000000000005,2023,1,3,2023-01-19,19,1028,1,61.64145803451538,24371,NA,FALSE,TRUE,Belet Weyne,102.07269287109376,0,1,1,0,0,45-5,1,0,NA
45.3-4.6-22-2023,4.57736,45.25051,45.3-4.6,45.3,4.6000000000000005,2023,1,4,2023-01-22,22,1019,1,61.64145803451538,24435,NA,FALSE,TRUE,Belet Weyne,102.07269287109376,0,1,1,0,0,45-5,1,0,NA
45.3-4.6-245-2022,4.58034,45.27589,45.3-4.6,45.3,4.6000000000000005,2022,9,36,2022-09-02,245,1034,1,61.64145803451538,23239,NA,FALSE,FALSE,NA,106.34215545654298,0,1,2,0,0,45-5,1,0,NA
45.3-4.6-245-2022,4.58125,45.27515,45.3-4.6,45.3,4.6000000000000005,2022,9,36,2022-09-02,245,0941,1,61.64145803451538,23240,NA,FALSE,FALSE,NA,106.34215545654298,0,1,2,0,0,45-5,1,0,NA
45.3-4.6-362-2022,4.58383,45.25193,45.3-4.6,45.3,4.6000000000000005,2022,12,52,2022-12-28,362,1040,1,61.64145803451538,24100,NA,FALSE,TRUE,Belet Weyne,110.93618774414062,0,1,1,0,0,45-5,1,0,NA
45.4-2.1-106-2023,2.07532,45.39157,45.4-2.1,45.400000000000006,2.1,2023,4,16,2023-04-16,106,0958,1,9578.604376821808,26465,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-126-2023,2.07589,45.39413,45.4-2.1,45.400000000000006,2.1,2023,5,19,2023-05-06,126,2301,1,9578.604376821808,26493,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,2,0,0,45-2,1,0,NA
45.4-2.1-126-2023,2.07641,45.39093,45.4-2.1,45.400000000000006,2.1,2023,5,19,2023-05-06,126,2301,1,9578.604376821808,26492,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,2,0,0,45-2,1,0,NA
45.4-2.1-128-2023,2.07635,45.39199,45.4-2.1,45.400000000000006,2.1,2023,5,19,2023-05-08,128,2225,1,9578.604376821808,26499,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,2,0,0,45-2,1,0,NA
45.4-2.1-128-2023,2.07618,45.39221,45.4-2.1,45.400000000000006,2.1,2023,5,19,2023-05-08,128,1034,1,9578.604376821808,26500,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,2,0,0,45-2,1,0,NA
45.4-2.1-130-2023,2.07655,45.39102,45.4-2.1,45.400000000000006,2.1,2023,5,19,2023-05-10,130,2235,1,9578.604376821808,26509,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-136-2023,2.0767,45.38926,45.4-2.1,45.400000000000006,2.1,2023,5,20,2023-05-16,136,2222,1,9578.604376821808,26522,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-142-2023,2.07739,45.38684,45.4-2.1,45.400000000000006,2.1,2023,5,21,2023-05-22,142,2210,1,9578.604376821808,26538,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-147-2023,2.07658,45.38992,45.4-2.1,45.400000000000006,2.1,2023,5,22,2023-05-27,147,2216,1,9578.604376821808,26559,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-16-2023,2.07572,45.39136,45.4-2.1,45.400000000000006,2.1,2023,1,3,2023-01-16,16,2224,1,9578.604376821808,24309,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,5,1,0,0,45-2,1,0,NA
45.4-2.1-175-2023,2.07699,45.39146,45.4-2.1,45.400000000000006,2.1,2023,6,26,2023-06-24,175,2242,1,9578.604376821808,26609,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,2,0,0,45-2,1,0,NA
45.4-2.1-175-2023,2.07625,45.38951,45.4-2.1,45.400000000000006,2.1,2023,6,26,2023-06-24,175,2242,1,9578.604376821808,26610,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,1,2,0,0,45-2,1,0,NA
45.4-2.1-187-2023,2.07651,45.39124,45.4-2.1,45.400000000000006,2.1,2023,7,27,2023-07-06,187,1028,1,9578.604376821808,26619,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-227-2023,2.07643,45.39118,45.4-2.1,45.400000000000006,2.1,2023,8,33,2023-08-15,227,1028,1,9578.604376821808,26709,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-249-2022,2.07548,45.39255,45.4-2.1,45.400000000000006,2.1,2022,9,36,2022-09-06,249,2157,1,9578.604376821808,23282,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,2,0,0,45-2,1,0,NA
45.4-2.1-249-2022,2.07563,45.39153,45.4-2.1,45.400000000000006,2.1,2022,9,36,2022-09-06,249,2246,1,9578.604376821808,23281,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,2,0,0,45-2,1,0,NA
45.4-2.1-252-2023,2.07711,45.39153,45.4-2.1,45.400000000000006,2.1,2023,9,37,2023-09-09,252,2157,1,9578.604376821808,26981,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-253-2023,2.07282,45.39209,45.4-2.1,45.400000000000006,2.1,2023,9,37,2023-09-10,253,0949,1,9578.604376821808,27016,Mogadishu,TRUE,TRUE,Balcad,15845.7998046875,0,2,1,0,0,45-2,1,0,NA
45.4-2.1-255-2022,2.07557,45.38876,45.4-2.1,45.400000000000006,2.1,2022,9,37,2022-09-12,255,2233,1,9578.604376821808,23344,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-264-2023,2.07717,45.38966,45.4-2.1,45.400000000000006,2.1,2023,9,38,2023-09-21,264,1034,1,9578.604376821808,27156,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-271-2023,2.07932,45.38942,45.4-2.1,45.400000000000006,2.1,2023,9,39,2023-09-28,271,2153,1,9578.604376821808,27241,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-312-2022,2.07483,45.39154,45.4-2.1,45.400000000000006,2.1,2022,11,45,2022-11-08,312,1025,1,9578.604376821808,23959,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-32-2023,2.07656,45.38984,45.4-2.1,45.400000000000006,2.1,2023,2,5,2023-02-01,32,2224,1,9578.604376821808,24625,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-333-2022,2.07591,45.39125,45.4-2.1,45.400000000000006,2.1,2022,11,48,2022-11-29,333,2222,1,9578.604376821808,24004,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-339-2022,2.07362,45.39094,45.4-2.1,45.400000000000006,2.1,2022,12,49,2022-12-05,339,1019,1,9578.604376821808,24022,Mogadishu,TRUE,TRUE,Balcad,15845.7998046875,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-344-2022,2.0762,45.39172,45.4-2.1,45.400000000000006,2.1,2022,12,50,2022-12-10,344,1025,1,9578.604376821808,24033,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-349-2022,2.07646,45.39257,45.4-2.1,45.400000000000006,2.1,2022,12,50,2022-12-15,349,1032,1,9578.604376821808,24041,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-35-2023,2.07815,45.39016,45.4-2.1,45.400000000000006,2.1,2023,2,6,2023-02-04,35,1028,1,9578.604376821808,24661,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,1,2,0,0,45-2,1,0,NA
45.4-2.1-35-2023,2.078,45.38873,45.4-2.1,45.400000000000006,2.1,2023,2,6,2023-02-04,35,2216,1,9578.604376821808,24660,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,1,2,0,0,45-2,1,0,NA
45.4-2.1-37-2023,2.07636,45.39069,45.4-2.1,45.400000000000006,2.1,2023,2,6,2023-02-06,37,1038,1,9578.604376821808,24728,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-39-2023,2.07427,45.38987,45.4-2.1,45.400000000000006,2.1,2023,2,6,2023-02-08,39,2239,1,9578.604376821808,24754,Mogadishu,TRUE,TRUE,Balcad,15889.9326171875,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-45-2023,2.07565,45.3868,45.4-2.1,45.400000000000006,2.1,2023,2,7,2023-02-14,45,1040,1,9578.604376821808,24928,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-5-2023,2.07648,45.39044,45.4-2.1,45.400000000000006,2.1,2023,1,1,2023-01-05,5,2231,1,9578.604376821808,24155,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-51-2023,2.07577,45.39473,45.4-2.1,45.400000000000006,2.1,2023,2,8,2023-02-20,51,1028,1,9578.604376821808,25151,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-59-2023,2.07561,45.38744,45.4-2.1,45.400000000000006,2.1,2023,2,9,2023-02-28,59,1025,1,9578.604376821808,25445,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-66-2023,2.07683,45.39281,45.4-2.1,45.400000000000006,2.1,2023,3,10,2023-03-07,66,2233,1,9578.604376821808,25756,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,2,0,0,45-2,1,0,NA
45.4-2.1-66-2023,2.0752,45.39389,45.4-2.1,45.400000000000006,2.1,2023,3,10,2023-03-07,66,1047,1,9578.604376821808,25757,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,2,0,0,45-2,1,0,NA
45.4-2.1-69-2023,2.07493,45.38989,45.4-2.1,45.400000000000006,2.1,2023,3,10,2023-03-10,69,1040,1,9578.604376821808,25929,Mogadishu,TRUE,TRUE,Balcad,16509.306640625,0,2,1,0,0,45-2,1,0,NA
45.4-2.1-72-2023,2.07589,45.39209,45.4-2.1,45.400000000000006,2.1,2023,3,11,2023-03-13,72,1034,1,9578.604376821808,26042,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,2,1,0,0,45-2,1,0,NA
45.4-2.1-75-2023,2.07606,45.39261,45.4-2.1,45.400000000000006,2.1,2023,3,11,2023-03-16,75,1026,1,9578.604376821808,26104,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-80-2023,2.07544,45.39349,45.4-2.1,45.400000000000006,2.1,2023,3,12,2023-03-21,80,1032,1,9578.604376821808,26217,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-88-2023,2.07651,45.394,45.4-2.1,45.400000000000006,2.1,2023,3,13,2023-03-29,88,1034,1,9578.604376821808,26315,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,2,1,0,0,45-2,1,0,NA
45.4-2.1-93-2023,2.07764,45.3926,45.4-2.1,45.400000000000006,2.1,2023,4,14,2023-04-03,93,2227,1,9578.604376821808,26393,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,1,1,0,0,45-2,1,0,NA
45.4-2.1-96-2023,2.07699,45.39377,45.4-2.1,45.400000000000006,2.1,2023,4,14,2023-04-06,96,1034,1,9578.604376821808,26411,Mogadishu,TRUE,TRUE,Balcad,16036.3515625,0,2,1,0,0,45-2,1,0,NA
45.4-2.3-26-2023,2.29065,45.38211,45.4-2.3,45.400000000000006,2.3000000000000003,2023,1,4,2023-01-26,26,1047,1,104.52059041129218,24528,NA,FALSE,TRUE,Balcad,107.3098602294922,0,2,3,0,1,45-2,1,0,NA
45.4-2.3-26-2023,2.29233,45.38594,45.4-2.3,45.400000000000006,2.3000000000000003,2023,1,4,2023-01-26,26,1047,1,104.52059041129218,24527,NA,FALSE,TRUE,Balcad,115.71361541748048,0,2,3,0,1,45-2,1,0,NA
45.4-2.3-26-2023,2.29173,45.382,45.4-2.3,45.400000000000006,2.3000000000000003,2023,1,4,2023-01-26,26,1047,1,104.52059041129218,24529,NA,FALSE,TRUE,Balcad,129.48599243164062,0,2,3,0,1,45-2,1,0,NA
45.4-2.4-164-2023,2.41001,45.40454,45.4-2.4,45.400000000000006,2.4000000000000004,2023,6,24,2023-06-13,164,1009,1,136.94140762752957,26586,NA,FALSE,FALSE,NA,139.02061462402344,0,2,1,0,1,45-2,1,0,NA
45.4-2.4-17-2023,2.44594,45.40295,45.4-2.4,45.400000000000006,2.4000000000000004,2023,1,3,2023-01-17,17,1015,1,136.94140762752957,24315,NA,FALSE,FALSE,NA,111.3108673095703,0,2,1,0,1,45-2,1,0,NA
